row_id,date,portfolio_id,ticker,sector,asset_class,investment_style,benchmark,currency,market_regime,goal_type,risk_tolerance,investment_horizon_yr,target_annual_return_pct,goal_progress_pct,price_close,avg_cost_basis,shares_held,position_value,unrealized_pnl,unrealized_pnl_pct,portfolio_value,allocation_pct,target_allocation_pct,allocation_drift_pct,cash_pct,pe_ratio,pb_ratio,dividend_yield_pct,revenue_growth_pct,eps_growth_pct,debt_to_equity,free_cash_flow_B,esg_total_score,rsi_14,macd,macd_signal,sma_50,sma_200,momentum_3m_pct,beta,alpha_pct,sharpe_ratio,volatility_30d_pct,max_drawdown_pct,return_1y_pct,benchmark_return_1y_pct,excess_return_pct,slippage_pct,stop_loss_price,analyst_rating,news_sentiment_score,earnings_surprise_pct,next_earnings_days,short_interest_pct,institutional_ownership_pct,recommendation,recommendation_confidence,recommendation_score,recommendation_reasoning,goal_risk_mismatch_flag
501,01-10-2023,PORT-4154,TSLA,Technology,Equity,ESG,Russell 2000,EUR,Bear,ESG,Conservative,1,14.5,9.4,526.86,497.39,85,44783.1,2504.95,5.92,7981678.07,0.56,12.87,-12.31,18.78,17.5,3.99,4.73,14.31,42.61,2.38,20.97,49,61,-2.539,-3.488,543.63,464.58,36.07,0.45,0.18,0.12,52.8,-31.07,49.01,19.63,29.38,0.033,501.31,Strong Sell,-0.265,-8.97,32,11.61,38.6,REDUCE,0.63,-2,benchmark outperformance; attractive yield; undervalued P/E; bear market caution,TRUE
502,28-03-2023,PORT-7042,WBD,Communication Services,Equity,Growth,S&P 500,USD,Recovery,Aggressive Growth,Moderate,3,10.1,93.6,148.89,143.29,623,92758.47,3488.8,3.91,6604120.61,1.4,10.54,-9.14,9.76,34.1,9.34,0.89,20.91,76.44,2.5,3.37,69.4,40.4,0.701,3.824,155.43,143.69,-13.86,0.62,4.05,-0.34,10.41,-36.26,81.91,24.8,57.11,0.172,142.03,Hold,-0.673,1.4,36,8.24,39.4,HOLD,0.63,1,positive alpha; benchmark outperformance; rebalance needed,FALSE
503,14-02-2022,PORT-8222,PSX,Energy,Equity,Blend,MSCI World,GBP,Sideways,Aggressive Growth,Very Aggressive,7,7.8,33.3,453.76,429.46,551,250021.76,13389.3,5.66,4440803.87,5.63,6.58,-0.95,17.55,37.5,2.8,5.7,28.33,50.82,2.91,-0.87,50.5,39.6,-3.704,0.675,399.94,438.02,-18.95,1.27,-0.32,-0.06,50.01,-47.29,19.04,-13.05,32.09,0.378,425.97,Sell,0.752,15.55,18,2.29,58.9,HOLD,0.54,1,benchmark outperformance; attractive yield; positive news flow,FALSE
504,07-07-2023,PORT-6188,CAT,Industrials,Equity,Blend,MSCI World,EUR,Bear,Income,Moderate,3,7.3,84,529.35,642.75,967,511881.45,-109657.8,-17.64,8553285.22,5.98,13.69,-7.71,7.89,57.7,4.59,2.41,21.96,36.72,3,5.12,28.7,56.7,-4.758,-2.698,554.52,434.48,11.58,0.47,-1.27,1.72,51.25,-2.81,92.65,22.58,70.07,0.022,485.99,Buy,-0.111,16.56,52,19.27,47.8,BUY,0.73,4,high risk-adj return; benchmark outperformance; stretched valuation; analyst upgrade,FALSE
505,03-06-2023,PORT-5686,EQIX,Real Estate,REIT,Growth,S&P 500,USD,Bear,ESG,Very Aggressive,20,18.6,101.4,77.98,61.06,822,64099.56,13908.24,27.71,8263141.1,0.78,1.51,-0.73,11.99,76.2,1.12,6.22,35.69,9.22,3.21,4.58,81.3,70.9,4.929,-2.875,84.9,68.73,31.86,1.55,0.76,3.29,33.02,-3.07,56.79,13.29,43.5,0.152,74.25,Sell,0.448,11.91,4,14.28,41.5,HOLD,0.56,1,overbought; high risk-adj return; benchmark outperformance; attractive yield,FALSE
506,28-11-2023,PORT-2242,T,Communication Services,Equity,Blend,Dow Jones,USD,Bull,Income,Moderate,7,5.3,96.7,728.96,551.2,587,427899.52,104345.12,32.25,9308758.14,4.6,8.11,-3.51,3.82,67,14.55,6.12,-9.19,69.89,1.02,3.71,45.9,22.9,1.423,0.409,766.64,844.01,41.97,2.1,8.88,1.81,46.65,-13.24,0.02,15.09,-15.07,0.162,697.79,Strong Buy,-0.436,-6.4,82,16.54,33.3,BUY,0.77,6,oversold; high risk-adj return; positive alpha; benchmark underperformance,FALSE
507,20-08-2024,PORT-7314,EXC,Utilities,Equity,Dividend,S&P 500,USD,Volatile,Preservation,Aggressive,30,24.5,44.2,54.33,58.87,115,6247.95,-522.1,-7.71,9225635.25,0.07,10.81,-10.74,14.72,29.5,4.51,0.77,48.06,25.08,0.92,2.74,89.5,56.4,1.571,-0.952,59.4,60.64,-27.02,1.59,6.85,0.32,43.59,-28.2,-25.06,8.38,-33.44,0.045,49.89,Sell,-0.151,19.94,67,5.45,26.9,REDUCE,0.56,-2,positive alpha; benchmark underperformance; rebalance needed,FALSE
508,14-01-2022,PORT-3484,NEE,Utilities,Equity,Dividend,NASDAQ 100,USD,Sideways,Growth,Aggressive,15,8.4,27.5,192.27,175.72,562,108055.74,9301.1,9.42,716389.78,15.08,7.61,7.47,18.02,30.2,10.7,3.82,3.52,75.19,3.46,28.08,64.5,48.1,-0.998,-3.58,176.72,166.06,30.89,1.75,3.09,1.74,8.66,-33.49,74.01,31.1,42.91,0.326,181.34,Sell,0.096,10.24,60,4.88,74.1,STRONG BUY,0.91,9,high risk-adj return; positive alpha; benchmark outperformance; attractive yield,FALSE
509,11-09-2024,PORT-9256,SHW,Materials,Equity,ESG,Russell 2000,USD,Sideways,Preservation,Conservative,20,10.1,26.8,168.91,130.98,540,91211.4,20482.2,28.96,3737636.05,2.44,6.7,-4.26,15.6,13.9,3.88,5.63,20.03,-0.96,3.2,25.83,62.3,33.4,1.389,2.655,184.56,192.04,7.75,1.93,11.43,3.3,48.63,-26.54,88.78,32.26,56.52,0.128,157.63,Strong Buy,-0.758,18,8,0.71,87.1,STRONG BUY,0.87,9,oversold; high risk-adj return; positive alpha; benchmark outperformance,TRUE
510,21-01-2024,PORT-3495,NVDA,Technology,Equity,Blend,Russell 2000,EUR,Sideways,Income,Moderate,5,10,108,217.53,240.74,63,13704.39,-1462.23,-9.64,3520547.64,0.39,13.51,-13.12,16.79,68.8,10.5,3.13,20.22,55.74,2.92,38.75,87.7,62.6,-0.253,-1.238,226.82,224.71,44.77,1.07,9.75,1.11,30.04,-35.2,45.02,19.79,25.23,0.106,185.36,Sell,0.048,-8.27,18,24.67,42.3,HOLD,0.6,2,positive alpha; benchmark outperformance; attractive yield; stretched valuation,FALSE
511,21-02-2023,PORT-4615,PSX,Energy,Equity,Growth,S&P 500,GBP,Recovery,Income,Moderate,15,23.1,36.8,86,73.53,648,55728,8080.56,16.96,7049033.21,0.79,9.71,-8.92,10.01,32.8,4.55,4.7,16.6,56.23,1.17,39.01,64,43.8,2.021,-4.561,95.18,70.08,-23.39,1.86,-4.52,-0.46,32.72,-43.27,8.81,11.45,-2.64,0.239,82.01,Buy,0.339,22.23,27,9.27,86,STRONG BUY,0.93,7,attractive yield; analyst upgrade; positive news flow; rebalance needed,TRUE
512,17-10-2022,PORT-1340,MRK,Healthcare,Equity,Dividend,S&P 500,USD,Recovery,Balanced,Very Aggressive,20,4.7,78,374.42,480.07,737,275947.54,-77864.05,-22.01,5078304.86,5.43,8.85,-3.42,1.73,52.9,12.85,4.75,3,-4.42,3.07,2.76,94.6,51.1,-0.767,-3.537,341.95,397.99,9.59,0.82,4.39,0.56,53.89,-4.92,98.39,7.39,91,0.352,348.6,Buy,-0.42,-18.03,86,18.78,77.1,HOLD,0.54,3,positive alpha; benchmark outperformance; attractive yield; stretched valuation,FALSE
513,18-04-2023,PORT-6503,T,Communication Services,Equity,Growth,NASDAQ 100,EUR,Recovery,Preservation,Aggressive,10,4.9,12.1,835.38,785.58,677,565552.26,33714.6,6.34,2069036.23,27.33,2.08,25.25,10.88,53.7,10.99,6.92,9.02,22.08,2.29,9.29,64.9,63.3,-4.106,-4.418,914.93,939.58,31.01,1.38,4.11,1.88,17.91,-22.35,32.95,19.99,12.96,0.211,808.55,Hold,0.707,6.58,77,19.02,63.1,STRONG BUY,0.86,7,high risk-adj return; positive alpha; benchmark outperformance; attractive yield,FALSE
514,18-01-2022,PORT-8088,XOM,Energy,Equity,ESG,MSCI World,EUR,Sideways,Aggressive Growth,Moderate,30,23.9,107.3,412.09,348.41,437,180083.33,27828.16,18.28,3969385.67,4.54,11.14,-6.6,12.09,53.6,7.87,5.68,-4.48,-6.29,2.22,25.04,46.2,35.4,-0.411,1.974,437.91,379.63,48.73,1.12,-7.91,0.89,44.48,-46.32,75.95,34.88,41.07,0.27,386.95,Strong Buy,0.959,14.04,80,12.84,93.2,BUY,0.67,5,benchmark outperformance; attractive yield; stretched valuation; analyst upgrade,TRUE
515,20-11-2024,PORT-9435,VZ,Communication Services,Equity,Dividend,NASDAQ 100,EUR,Sideways,Income,Very Aggressive,1,7.3,67.7,948.78,1081.67,374,354843.72,-49700.86,-12.29,6494006.26,5.46,15.39,-9.93,13.76,13.7,12.26,2.99,36.76,-10.17,1.73,18.7,87.3,52.7,-0.908,-2.638,958.5,1122.67,22.66,2.01,7.34,-0.4,45.08,-30.17,68.63,15.19,53.44,0.17,855.99,Sell,0.849,-11.41,58,16.27,17.3,HOLD,0.56,1,positive alpha; benchmark outperformance; undervalued P/E; positive news flow,FALSE
516,23-12-2023,PORT-7495,UNP,Industrials,Equity,Momentum,Russell 2000,GBP,Bear,ESG,Conservative,15,16,93.2,560.79,664.57,589,330305.31,-61126.42,-15.62,5377833.41,6.14,3.58,2.56,10.69,31.3,7.36,3.25,17.54,77.45,2.93,17.77,21.9,21.8,2.421,-4.754,616.26,531.48,37.09,0.34,8.34,3.24,11.86,-27.96,84.87,22.94,61.93,0.381,486.03,Hold,-0.034,9.14,57,2.47,19.7,STRONG BUY,0.99,9,oversold; high risk-adj return; positive alpha; benchmark outperformance,TRUE
517,08-03-2023,PORT-2950,NUE,Materials,Equity,Value,S&P 500,GBP,Bull,Growth,Aggressive,1,7.4,47.3,186.7,160.91,730,136291,18826.7,16.03,6404039.46,2.13,10.93,-8.8,17.73,39.1,12.59,3.44,32.96,79.24,2.19,31.41,78,20.8,3.772,-1.601,165.1,156.95,17.17,1.49,1,2,32.14,-41.45,65.59,-18.74,84.33,0.34,167.84,Strong Sell,-0.311,29.77,2,19.67,52.4,STRONG BUY,0.88,11,oversold; high risk-adj return; benchmark outperformance; attractive yield,FALSE
518,07-05-2024,PORT-6798,WFC,Financials,Equity,Growth,Russell 2000,GBP,Bear,Balanced,Very Aggressive,7,9.9,78.3,436.9,368.54,977,426851.3,66787.72,18.55,7936420,5.38,13.07,-7.69,17.45,79.6,10.58,2.29,51.31,49.04,2.82,37.66,42.9,49.8,-0.92,2.77,485.24,413.74,45.68,0.3,0.75,3.11,48.39,-31.91,2.55,31.69,-29.14,0.262,418.36,Buy,-0.491,16.23,65,5.36,35.2,HOLD,0.6,1,high risk-adj return; benchmark underperformance; stretched valuation; analyst upgrade,FALSE
519,07-03-2022,PORT-3865,PXD,Energy,Equity,Momentum,MSCI World,USD,Recovery,Balanced,Moderate,10,20.6,49.1,420.96,393.59,316,133023.36,8648.92,6.95,5199972.72,2.56,5.57,-3.01,3.3,8.2,10.08,3.23,12.37,27.1,3.24,44.86,41.8,59.4,3.042,0.609,459.74,405.56,-17.27,1.5,-1.08,2.99,45.08,-0.16,56.67,27.66,29.01,0.128,360.83,Strong Buy,-0.288,18.16,2,1.75,26.8,STRONG BUY,0.87,10,high risk-adj return; benchmark outperformance; attractive yield; undervalued P/E,TRUE
520,04-04-2023,PORT-9052,DIS,Communication Services,Equity,Momentum,NASDAQ 100,EUR,Recovery,Growth,Very Aggressive,15,20.2,25.7,863.03,1041.44,614,529900.42,-109543.74,-17.13,3181586.17,16.66,13.06,3.6,15.95,74.2,10.14,6.79,-14.64,36.22,0.1,19.93,45.1,20.3,-3.673,1.972,782.24,703.7,49.42,2.18,-7.47,0.24,35.93,-34.42,8.08,28.66,-20.58,0.275,804.47,Buy,0.818,9.83,13,3.24,30.3,STRONG BUY,0.9,8,oversold; benchmark underperformance; attractive yield; stretched valuation,FALSE
521,05-05-2024,PORT-3223,META,Technology,Equity,Growth,MSCI World,USD,Bear,Balanced,Aggressive,30,18.4,25.5,154.3,148.2,701,108164.3,4276.1,4.12,3834026.51,2.82,4.48,-1.66,16.9,55.4,2.02,0.36,12.26,2.34,0.67,35.18,46.3,67.9,2.566,4.768,171.13,139.46,-6.6,1.85,6.39,1.84,22.83,-46.08,53.18,30.77,22.41,0.275,144.09,Hold,0.658,-4.37,54,11.66,31,HOLD,0.54,2,overbought; high risk-adj return; positive alpha; benchmark outperformance,FALSE
522,20-10-2022,PORT-3048,UNH,Healthcare,Equity,Momentum,Russell 2000,EUR,Bull,Aggressive Growth,Aggressive,20,4.7,53.5,687.4,795.66,775,532735,-83901.5,-13.61,1709522.54,31.16,9.08,22.08,13.53,71.3,2.94,2.97,23.53,32.57,1.79,38.74,53.2,56.2,-0.761,-2.66,702.11,806.43,-17.22,1.06,-7.54,2.88,55.76,-20.11,92.97,3.97,89,0.132,635.07,Sell,0.882,-4.46,13,23.72,90.9,HOLD,0.53,3,high risk-adj return; benchmark outperformance; stretched valuation; positive news flow,FALSE
523,02-02-2024,PORT-4686,VLO,Energy,Equity,Blend,Dow Jones,USD,Recovery,ESG,Conservative,3,17.6,102.5,809.95,610.92,308,249464.6,61301.24,32.58,6519618.28,3.83,2.09,1.74,13.71,33.3,12.31,2.81,12.47,65.9,0.51,7.14,74.2,48,2.671,-0.584,762.39,800.68,-21.43,1.41,-6.53,2.37,21.1,-48.79,-0.07,-5.77,5.7,0.099,774.27,Strong Buy,0.043,15.36,21,16.78,59.7,STRONG BUY,0.92,9,high risk-adj return; benchmark outperformance; analyst upgrade,TRUE
524,03-01-2022,PORT-8242,LLY,Healthcare,Equity,ESG,Dow Jones,USD,Bull,Balanced,Moderate,10,6.9,43.1,902.06,1138.11,629,567395.74,-148475.45,-20.74,1308745.19,43.35,18.16,25.19,11.9,77,12.21,6.37,1.02,-3.83,0.39,20.22,71.4,29.4,-2.714,1.186,805.41,903.29,-23.33,1.39,-2.34,1.77,9.15,-33.89,-9.5,5.33,-14.83,0.206,815.59,Sell,-0.772,-18.65,80,21.09,16.9,REDUCE,0.62,-1,oversold; high risk-adj return; benchmark underperformance; attractive yield,FALSE
525,02-04-2022,PORT-2237,META,Technology,Equity,Value,NASDAQ 100,USD,Sideways,Preservation,Conservative,7,9,96.3,137.42,149.47,770,105813.4,-9278.5,-8.06,8078820.3,1.31,5.64,-4.33,13.3,42.6,9.35,6.21,40.86,10.97,1.21,0.88,64.6,36.3,-2.623,2.791,135.86,131.74,10.24,1.41,8.53,0.32,27.44,-15.51,55.12,-3.63,58.75,0.17,125.13,Strong Buy,0.073,16.18,58,4.73,14.1,STRONG BUY,0.96,8,positive alpha; benchmark outperformance; attractive yield; stretched valuation,FALSE
526,14-09-2024,PORT-4017,ABBV,Healthcare,Equity,Value,S&P 500,GBP,Bear,Preservation,Very Aggressive,1,16.4,9.7,305.32,241,110,33585.2,7075.2,26.69,2388463.02,1.41,13.49,-12.08,7.07,18.5,12.02,1.22,42.82,54.02,2.4,1.99,76.4,20.5,-0.889,-0.847,277.59,339.48,0.94,1.27,7.56,2.22,40.67,-14.93,98.65,20.61,78.04,0.123,277.33,Strong Sell,-0.975,17.45,11,6.8,71,BUY,0.8,4,oversold; high risk-adj return; positive alpha; benchmark outperformance,FALSE
527,23-10-2024,PORT-9199,NEE,Utilities,Equity,Growth,Russell 2000,GBP,Volatile,Growth,Very Aggressive,20,18.4,87.5,356.45,419.39,823,293358.35,-51799.62,-15.01,6559396.9,4.47,11.13,-6.66,16.93,50.9,1.92,1.52,-14.52,17.13,2.68,43.87,63.8,45.2,-1.382,4.347,336.33,376.78,-23.56,1.15,6.19,0.88,26.42,-44.26,-13.95,3.53,-17.48,0.047,335.29,Strong Buy,-0.527,2.31,31,14.82,44.1,REDUCE,0.52,-1,positive alpha; benchmark underperformance; stretched valuation; analyst upgrade,FALSE
528,10-04-2023,PORT-2846,O,Real Estate,REIT,Value,Russell 2000,USD,Volatile,ESG,Moderate,20,18.1,113.9,477.28,465.47,210,100228.8,2480.1,2.54,5467482.54,1.83,17.19,-15.36,14.74,41.4,4.58,6.95,-2.56,-6.02,2.41,46.24,77.1,42.9,-2.029,-1.09,463.62,394.97,-6.9,1.19,-3.29,0.37,21.33,-16,-29.97,5.14,-35.11,0.15,422.61,Strong Buy,0.368,-11.29,27,22.24,45.3,REDUCE,0.57,0,benchmark underperformance; attractive yield; stretched valuation; analyst upgrade,TRUE
529,12-07-2022,PORT-2342,CL,Consumer Staples,Equity,Dividend,Dow Jones,EUR,Sideways,Balanced,Very Aggressive,30,5,23.7,881.72,731.71,574,506107.28,86105.74,20.5,5609390.16,9.02,19.26,-10.24,10.27,6.2,4.46,1.54,36.22,72.05,0.8,35.9,71.8,77.3,2.468,-3.55,848.82,1049.43,-23.7,2.18,5.66,2.15,14.22,-3.25,13.66,12.91,0.75,0.297,822,Hold,-0.871,25.39,36,12.26,54.1,BUY,0.65,6,overbought; high risk-adj return; positive alpha; undervalued P/E,FALSE
530,04-10-2023,PORT-7658,APD,Materials,Equity,ESG,S&P 500,EUR,Volatile,Aggressive Growth,Very Aggressive,7,17.3,15.4,327.91,317.72,637,208878.67,6491.03,3.21,7304528.42,2.86,16.89,-14.03,8.16,44.5,4.08,4.04,52.08,38.16,1.57,29.21,43.7,44.6,-3.896,0.463,299.17,326.64,44.39,0.87,1.6,1.57,10.22,-19.01,52.81,34.72,18.09,0.274,316.4,Strong Buy,-0.135,4.63,13,4.62,49.2,BUY,0.83,6,high risk-adj return; benchmark outperformance; attractive yield; stretched valuation,FALSE
531,15-12-2024,PORT-6397,EMR,Industrials,Equity,Value,MSCI World,GBP,Bear,Aggressive Growth,Very Aggressive,10,21.6,68.6,300.26,284.14,509,152832.34,8205.08,5.67,9142866.72,1.67,10.64,-8.97,15.09,12.6,12.65,1.48,48.97,51.05,2.27,44.13,24,69.4,-3.862,-2.928,332.53,324,12.43,1.2,1.8,1.48,15.37,-15.84,-15.96,1.4,-17.36,0.031,277.34,Buy,-0.157,-13.97,6,8.11,61.2,REDUCE,0.51,0,overbought; benchmark underperformance; undervalued P/E; analyst upgrade,FALSE
532,09-01-2023,PORT-4078,SO,Utilities,Equity,Blend,Dow Jones,USD,Recovery,Preservation,Aggressive,20,22.9,94.2,485.79,439.66,441,214233.39,20343.33,10.49,9042863.41,2.37,16.59,-14.22,2.43,23.3,9.13,4.1,41.89,-7.63,1.69,12.48,74.9,26.4,2.772,3.92,445.46,565.61,18.3,1.82,-6.4,1.9,45.69,-33.87,83.28,-16.33,99.61,0.362,419.12,Hold,0.664,23.38,70,10.18,58.6,STRONG BUY,0.89,8,oversold; high risk-adj return; benchmark outperformance; attractive yield,FALSE
533,17-05-2022,PORT-4378,KO,Consumer Staples,Equity,Blend,NASDAQ 100,USD,Bear,Aggressive Growth,Aggressive,7,23.4,110.9,308.54,256.27,63,19438.02,3293.01,20.4,6050922.06,0.32,1.16,-0.84,9.41,63.1,7.27,2.8,34.61,13.77,3.35,0.4,64,57.8,0.793,-0.352,294.16,355.68,25.66,2.03,-7.26,3.44,38.62,-6.69,58.37,5.35,53.02,0.167,281.08,Buy,-0.343,27.29,55,11.59,50.6,BUY,0.68,6,high risk-adj return; benchmark outperformance; stretched valuation; analyst upgrade,FALSE
534,23-09-2023,PORT-8196,D,Utilities,Equity,Blend,NASDAQ 100,USD,Sideways,Growth,Moderate,20,21,43.6,619.33,706.65,977,605085.41,-85311.64,-12.36,2740209.67,22.08,14.08,8,17.89,44.9,11.96,5.05,45.81,-13.87,2.36,10.77,75,67.5,3.916,-4.001,590.87,499.04,4.71,0.78,-4.13,2.54,35.4,-7.35,-18.26,34.19,-52.45,0.302,526.97,Strong Buy,-0.685,-6.02,12,3.39,72.5,HOLD,0.56,3,overbought; high risk-adj return; benchmark underperformance; attractive yield,TRUE
535,21-02-2024,PORT-8090,LLY,Healthcare,Equity,Dividend,Dow Jones,USD,Volatile,Preservation,Conservative,20,24.1,71,111.35,111.02,207,23049.45,68.31,0.3,6228921.79,0.37,12.78,-12.41,15.51,10.8,3.21,0.27,8.33,43.63,1.05,14.89,27,60,-3.209,3.601,99.48,129.58,20.68,1.84,-6.38,2.07,22.51,-34.02,-2.6,21.21,-23.81,0.097,99.75,Strong Sell,0.98,-18.24,73,9,29.7,REDUCE,0.55,-1,high risk-adj return; benchmark underperformance; undervalued P/E; positive news flow,TRUE
536,01-10-2022,PORT-6402,CMCSA,Communication Services,Equity,Dividend,S&P 500,GBP,Bull,Growth,Moderate,15,9.2,7.3,756.5,885.15,322,243593,-41425.3,-14.53,1311824.75,18.57,13.42,5.15,5.38,69.5,4.69,2.65,35.5,31.24,0.66,19.33,35.1,48.4,4.523,-2.426,759.66,788.12,-6.01,0.41,14.01,1.61,28.99,-19.39,62.43,7.93,54.5,0.225,677.86,Hold,0.624,-11.21,44,20.62,11.8,BUY,0.81,6,high risk-adj return; positive alpha; benchmark outperformance; stretched valuation,FALSE
537,13-06-2023,PORT-8487,SCHW,Financials,Equity,Dividend,Russell 2000,EUR,Recovery,ESG,Aggressive,1,14.8,49.9,803.7,980.01,264,212176.8,-46545.84,-17.99,5714716.32,3.71,16.33,-12.62,2.13,50.8,14.42,1.98,0.71,40.09,2.94,22.46,44.6,55.5,-2.986,-4.624,731.29,819.6,-9.31,1.38,-1.7,1.7,57.22,-39.39,-1.53,-4.34,2.81,0.173,726.54,Strong Sell,0.29,13.35,90,21.41,64.6,REDUCE,0.62,-1,high risk-adj return; stretched valuation; rebalance needed,FALSE
538,24-07-2023,PORT-6311,AVB,Real Estate,REIT,Dividend,MSCI World,USD,Bull,Growth,Aggressive,1,13.1,76,90.54,115.71,230,20824.2,-5789.1,-21.75,7994287.02,0.26,5.95,-5.69,15.63,76.4,10.85,6.62,-7.3,19.22,2.9,19.78,74.6,61.2,0.052,4.437,87.04,92.09,-30,0.97,7.23,0.54,53.78,-15.85,-11.38,18.19,-29.57,0.207,77.16,Hold,0.221,11.98,53,21.49,59,HOLD,0.63,2,positive alpha; benchmark underperformance; attractive yield; stretched valuation,FALSE
539,29-02-2024,PORT-4209,AEP,Utilities,Equity,ESG,Russell 2000,USD,Sideways,Growth,Moderate,15,12.6,61.3,758.7,728.94,492,373280.4,14641.92,4.08,8322815.84,4.49,11.2,-6.71,4.41,18.4,5.23,3.12,7.55,-16.67,0.46,0.9,84.7,30.3,4.99,-0.722,765.79,871.38,38.74,0.95,11.11,1.56,48.43,-18.54,66.48,-6.28,72.76,0.224,649.61,Hold,0.146,17.94,11,1.03,16.8,STRONG BUY,0.96,8,oversold; high risk-adj return; positive alpha; benchmark outperformance,FALSE
540,13-05-2024,PORT-2454,PEG,Utilities,Equity,Value,Dow Jones,USD,Recovery,Balanced,Aggressive,30,7.2,83.5,16.43,14.4,952,15641.36,1932.56,14.1,5061965.14,0.31,8.01,-7.7,14.86,73.1,13.59,3.43,11.27,17.6,1.66,44.36,49,60.8,-0.775,-2.463,14.66,14.42,3.2,0.62,5.69,1.11,47.95,-31.12,63.42,-6.55,69.97,0.089,14.83,Strong Buy,0.074,13.71,7,11.49,28.7,STRONG BUY,0.87,10,positive alpha; benchmark outperformance; attractive yield; stretched valuation,FALSE
541,11-08-2024,PORT-7879,EXC,Utilities,Equity,Momentum,MSCI World,USD,Sideways,Preservation,Very Aggressive,30,24.2,36,646.31,797.62,407,263048.17,-61583.17,-18.97,2487779.77,10.57,8.46,2.11,5.3,45.8,10.57,3.57,52.63,35.43,3.1,23.4,57.2,59,1.133,1.841,718.62,739.04,32.68,2.08,11.3,2.35,12.61,-32.29,-13.36,21.24,-34.6,0.314,586.3,Hold,0.756,23.46,20,1.05,83.7,BUY,0.73,4,high risk-adj return; positive alpha; benchmark underperformance; attractive yield,FALSE
542,28-01-2022,PORT-1603,HON,Industrials,Equity,Blend,NASDAQ 100,USD,Sideways,ESG,Very Aggressive,10,6.7,56.3,97.53,86.83,492,47984.76,5264.4,12.32,7676980.78,0.63,13.38,-12.75,17.11,21.4,9.48,0.41,-12.58,51.76,2,12.44,22.5,63.3,-3.5,2.449,95.15,106.35,2.72,0.89,4.08,3.33,23.34,-17.14,11.16,-1.19,12.35,0.165,94.42,Buy,0.828,23.25,74,18.55,16,STRONG BUY,0.95,7,high risk-adj return; positive alpha; benchmark outperformance; analyst upgrade,FALSE
543,26-01-2024,PORT-7621,MO,Consumer Staples,Equity,Value,Dow Jones,GBP,Sideways,Balanced,Conservative,15,16.9,112.6,484.24,510.84,418,202412.32,-11118.8,-5.21,8343803.31,2.43,19.88,-17.45,11.72,12.4,1.89,6.21,22.68,54.89,1.57,46.32,50.1,58.6,-0.749,-4.07,510.99,478.5,-23.88,1.5,3.76,2.18,20.44,-26.92,41.7,1.99,39.71,0.296,452.98,Sell,0.095,-12.64,3,13.41,62.6,STRONG BUY,0.89,7,high risk-adj return; positive alpha; benchmark outperformance; attractive yield,TRUE
544,07-12-2022,PORT-4701,MS,Financials,Equity,Dividend,NASDAQ 100,EUR,Bear,Growth,Moderate,30,10.9,76,410.33,357.59,27,11078.91,1423.98,14.75,3189680.11,0.35,16.93,-16.58,16.77,56.4,9.5,2.96,53.6,-13.29,0.19,1.5,85.7,32.8,-1.925,3.676,398.13,378.87,12.55,1.38,-5.92,1.32,45.74,-33.02,-3.44,-3.54,0.1,0.105,353.86,Hold,0.655,-19.87,11,13.66,73.6,HOLD,0.6,2,oversold; stretched valuation; positive news flow; bear market caution,FALSE
545,08-02-2024,PORT-6411,O,Real Estate,REIT,Blend,S&P 500,USD,Sideways,Balanced,Very Aggressive,15,24.4,93.8,99.31,81.65,385,38234.35,6799.1,21.63,809730.91,4.72,13.81,-9.09,16.79,6.6,5.59,2.62,5.07,74.47,1.46,14.55,81.1,30.1,2.758,-1.353,110.06,116.62,-2.06,0.44,4.66,0.81,53.23,-9.66,-31.9,11.75,-43.65,0.367,95.99,Hold,0.412,13.87,15,9.73,39.3,BUY,0.77,6,oversold; positive alpha; benchmark underperformance; undervalued P/E,FALSE
546,30-06-2022,PORT-4221,VLO,Energy,Equity,Blend,Dow Jones,GBP,Bear,Growth,Moderate,7,5.9,14.2,100.74,124.41,793,79886.82,-18770.31,-19.03,458470.63,17.42,2.05,15.37,17.65,20.5,8.18,5.73,49.96,-1.09,0.44,29.55,81.2,64.7,3.763,0.742,92.45,108.36,-5.06,0.68,9.55,-0.29,37.32,-3.81,-15.73,8.33,-24.06,0.035,94.38,Buy,-0.056,-10.34,46,9.38,82.2,HOLD,0.63,3,positive alpha; benchmark underperformance; attractive yield; analyst upgrade,FALSE
547,30-07-2022,PORT-1375,RTX,Industrials,Equity,Blend,Russell 2000,USD,Bull,Income,Conservative,20,12.8,111.9,435.54,444.12,697,303571.38,-5980.26,-1.93,7136489.87,4.25,17.98,-13.73,18.35,51.6,13.36,2.85,31.04,10.31,2.69,14.63,50.5,38.2,-1.946,4.88,428.45,478.97,37.15,1.77,9.07,0.24,37.51,-42.93,91.43,27.17,64.26,0.274,419.07,Strong Sell,-0.466,-12.36,49,24.56,42.3,REDUCE,0.59,-2,positive alpha; benchmark outperformance; stretched valuation; rebalance needed,TRUE
