transaction_id,transaction_datetime,account_id,customer_id,bank_name,channel,transaction_type,amount_inr,merchant_category,sender_geography,receiver_geography,device_type,ip_address,kyc_status,account_age_days,previous_fraud_flag,velocity_last_1hr,geo_distance_km,behavioural_deviation_score,risk_score,risk_tier,alerts_triggered,num_alerts,txn_monitoring_agent_flag,behavioural_agent_flag,identity_verified,graph_network_agent_flag,case_escalated,account_frozen,sar_required,sar_status,resolution_time_hrs,fraud_confirmed,fraud_type
TXNCF701108E198,2025-06-04 15:10:45,ACC838797,CUST97684,ICICI Bank,POS,Debit,17998.17,Foreign Exchange,UK,Hong Kong,Desktop,244.44.254.52,Verified,2152,0,4,95.8,0.0501,0.0364,Low,None,0,0,0,1,1,0,0,0,Not Required,14.1,0,None
TXNE6970F1C4DB0,2024-11-11 13:52:15,ACC892495,CUST95649,HDFC Bank,Mobile Banking,Withdrawal,115392.07,Jewellery,Dubai,Hong Kong,POS Terminal,197.96.107.186,Verified,209,0,2,68.3,0.4277,0.4164,Medium,None,0,0,0,1,0,0,0,0,Not Required,33.8,0,None
TXN10643A5E3361,2025-02-24 09:55:58,ACC267414,CUST38080,HDFC Bank,Net Banking,Credit,94119.32,Fuel,Pune,Dubai,Unknown,113.12.225.18,Verified,2494,0,2,28.7,0.4339,0.0644,Low,Multiple Failures,1,1,0,1,0,0,0,0,Not Required,30.1,0,None
TXN072D487DCBFA,2024-07-29 08:28:28,ACC391369,CUST63354,PNB,UPI,Credit,15658.51,Unknown Vendor,Chennai,Mumbai,ATM Terminal,1.29.198.197,Expired,520,0,1,112.7,0.0333,0.299,Low,None,0,0,0,1,1,0,0,0,Not Required,67.54,0,None
TXN9691EB5714EC,2024-11-29 12:57:27,ACC892495,CUST54473,Yes Bank,ATM,Refund,91930.01,Utilities,Pune,Dubai,ATM Terminal,123.78.232.138,Verified,946,0,3,127.4,0.0785,0.436,Medium,None,0,0,0,1,0,0,0,0,Not Required,63.62,0,None
TXNBC45C24AE831,2023-08-12 16:06:15,ACC771088,CUST27342,Yes Bank,UPI,Withdrawal,106631.81,Retail,Jaipur,UK,Desktop,253.205.64.216,Verified,882,0,4,92.1,0.2035,0.4495,Medium,Night Transaction,1,1,0,1,1,0,0,0,Not Required,26.81,0,None
TXNDEA444973214,2023-11-16 21:04:14,ACC391704,CUST47388,PNB,ATM,Credit,28725.66,Crypto Exchange,Chennai,UK,Unknown,169.186.237.141,Pending,1565,0,4,28.3,0.0489,0.3205,Medium,Large Transaction,1,1,0,1,0,0,0,0,Not Required,65.23,0,None
TXNA523F4EC6F31,2025-05-07 00:36:30,ACC733052,CUST96374,HDFC Bank,Mobile Banking,Refund,493606.3,Retail,Ahmedabad,Mumbai,Unknown,53.197.88.70,Pending,2385,0,15,7294.4,0.9472,0.6822,High,Device Mismatch; Night Transaction,2,1,1,0,0,1,0,1,Filed,7.09,1,Wire Fraud
TXN52BA2E746A4B,2023-05-20 17:27:58,ACC191161,CUST22363,ICICI Bank,Wire Transfer,Transfer,111563.29,Restaurants,Chennai,Hyderabad,Mobile,93.161.228.122,Verified,2911,0,3,60.6,0.3611,0.1387,Low,None,0,0,0,1,0,0,0,0,Not Required,12.59,0,None
TXN06A0625E1D49,2023-09-03 21:07:18,ACC149405,CUST80292,Yes Bank,IMPS,Payment,70488.19,Real Estate,Hyderabad,Singapore,Desktop,250.58.75.233,Pending,427,0,2,176.0,0.2128,0.2251,Low,None,0,0,0,1,0,0,0,0,Not Required,42.62,0,None
TXNBF75B88C9070,2023-10-10 11:15:01,ACC711878,CUST81066,Yes Bank,RTGS,Debit,141995.95,Utilities,Lucknow,Pune,Tablet,253.43.189.18,Verified,582,0,2,22.2,0.4208,0.453,Medium,Night Transaction,1,1,0,1,0,0,0,0,Not Required,69.27,0,None
TXNB3F04BC894EC,2025-07-25 10:28:51,ACC629903,CUST63883,PNB,RTGS,Debit,133668.05,Jewellery,Kolkata,Bangalore,Tablet,218.129.98.132,Verified,2161,0,4,63.7,0.0751,0.2992,Low,None,0,0,0,1,0,0,0,0,Not Required,19.68,0,None
TXN9295409CFFD3,2024-12-12 14:44:26,ACC748564,CUST42271,PNB,Net Banking,Transfer,4802.93,Entertainment,UK,Hong Kong,POS Terminal,3.9.154.98,Verified,1955,0,1,139.1,0.1216,0.2013,Low,Night Transaction,1,1,0,1,0,0,0,0,Not Required,58.02,0,None
TXN121D9399A07F,2024-06-21 20:43:44,ACC766563,CUST31643,Axis Bank,POS,Payment,73375.68,Restaurants,Hyderabad,Delhi,ATM Terminal,236.43.163.221,Expired,494,0,2,161.2,0.0482,0.052,Low,None,0,0,0,1,0,0,0,0,Not Required,5.61,0,None
TXN11AA58A19075,2023-01-21 21:20:55,ACC329258,CUST93748,Axis Bank,Wire Transfer,Payment,23520.94,Electronics,Dubai,UK,ATM Terminal,162.169.54.157,Verified,260,0,2,183.6,0.417,0.1498,Low,None,0,0,0,1,0,0,0,0,Not Required,1.27,0,None
TXNA2D6B088CCC3,2024-08-24 00:42:46,ACC905934,CUST17592,Axis Bank,Wire Transfer,Refund,28976.52,Entertainment,UK,Chennai,Unknown,253.253.95.121,Verified,3026,0,4,37.0,0.0028,0.1856,Low,None,0,0,0,1,0,0,0,0,Not Required,19.69,0,None
TXNC171300171B5,2023-10-20 08:32:57,ACC814825,CUST41385,SBI,Mobile Banking,Transfer,148797.86,Foreign Exchange,Bangalore,Kolkata,Unknown,215.151.211.130,Verified,923,0,3,147.1,0.2387,0.3216,Medium,Structuring,1,1,0,1,0,0,0,0,Not Required,20.98,0,None
TXN8475E38F13F7,2024-06-18 17:34:22,ACC133326,CUST38016,Axis Bank,UPI,Payment,9079.87,Foreign Exchange,USA,Hong Kong,Unknown,115.6.45.82,Expired,2510,0,13,11043.7,0.7276,0.7132,High,AML Flag,1,1,1,0,1,1,1,1,Pending,2.0,1,Wire Fraud
TXNF08DA117B0FC,2025-12-09 05:17:59,ACC391369,CUST79514,HDFC Bank,Wire Transfer,Withdrawal,132008.2,Utilities,Pune,Hong Kong,ATM Terminal,119.237.231.40,Verified,3052,0,1,174.7,0.3547,0.254,Low,Night Transaction,1,1,0,1,0,0,0,0,Not Required,29.36,0,None
TXNFC5DE7209205,2023-08-23 15:07:44,ACC500156,CUST95180,SBI,Mobile Banking,Credit,2556.77,Electronics,Ahmedabad,Bangalore,Tablet,87.101.11.128,Pending,678,0,3,45.5,0.2189,0.3512,Medium,Multiple Failures,1,1,0,1,1,0,0,0,Not Required,31.89,0,None
TXN4CF857CC8432,2024-07-02 22:33:58,ACC724834,CUST12552,Kotak Mahindra,Net Banking,Debit,105933.01,Healthcare,Lucknow,Hyderabad,Desktop,61.253.110.107,Pending,83,0,3,126.1,0.3078,0.2245,Low,Device Mismatch,1,1,0,1,0,0,0,0,Not Required,43.54,0,None
TXN07FBB3037077,2023-07-19 01:09:49,ACC379946,CUST86503,Yes Bank,Wire Transfer,Payment,9562.44,Utilities,Ahmedabad,Pune,ATM Terminal,64.107.167.177,Verified,3601,0,3,111.0,0.2597,0.2724,Low,New Beneficiary,1,1,0,1,0,0,0,0,Not Required,65.03,0,None
TXN57B1B5F564AD,2025-07-09 22:28:57,ACC883300,CUST87128,PNB,ATM,Credit,84538.37,Utilities,Hong Kong,Mumbai,Tablet,131.48.196.193,Verified,2584,0,5,98.2,0.2712,0.4231,Medium,Geo Anomaly,1,1,0,1,0,0,0,0,Not Required,5.75,0,None
TXN38912435B5CF,2023-08-11 06:32:03,ACC287330,CUST41195,ICICI Bank,Wire Transfer,Debit,37063.18,Utilities,Dubai,Mumbai,Tablet,92.247.74.201,Verified,1340,0,5,176.6,0.09,0.4386,Medium,Round Amount,1,1,0,1,0,0,0,0,Not Required,69.0,0,None
TXN268EC90FF6B9,2025-03-24 05:34:34,ACC542417,CUST25860,PNB,IMPS,Transfer,118627.32,Restaurants,Kolkata,Singapore,Mobile,77.133.104.37,Verified,133,0,4,15.7,0.2092,0.4112,Medium,None,0,0,0,1,0,0,0,0,Not Required,32.71,0,None
TXNE97D81EEB7F3,2024-05-02 22:00:45,ACC329974,CUST68082,PNB,Net Banking,Transfer,41464.82,Utilities,Singapore,Lucknow,ATM Terminal,73.83.65.83,Verified,537,0,3,110.5,0.166,0.1556,Low,None,0,0,0,1,1,0,0,0,Not Required,40.06,0,None
TXNABEDA70E9B9C,2024-05-22 08:55:14,ACC765822,CUST58944,Yes Bank,UPI,Refund,48669.72,Travel,USA,Lucknow,Mobile,227.28.67.128,Verified,308,0,2,20.5,0.0735,0.327,Medium,None,0,0,0,1,0,0,0,0,Not Required,54.58,0,None
TXNEEF4B7C5A424,2023-04-19 02:00:03,ACC356702,CUST66498,HDFC Bank,RTGS,Withdrawal,9416.35,Entertainment,Kolkata,Dubai,ATM Terminal,178.79.45.209,Verified,1867,0,1,152.6,0.3909,0.1578,Low,None,0,0,0,1,0,0,0,0,Not Required,46.78,0,None
TXN5A1421191511,2025-01-13 14:58:38,ACC220116,CUST40161,SBI,UPI,Debit,1909938.84,Restaurants,UK,Bangalore,POS Terminal,82.165.198.194,Rejected,25,1,7,1081.9,0.8359,0.7335,High,Night Transaction,1,1,1,0,1,1,1,1,Under Review,1.07,1,Shell Account
TXN938A397F32E8,2023-01-12 10:01:32,ACC944962,CUST82845,ICICI Bank,POS,Transfer,56207.66,Entertainment,Kolkata,Bangalore,Desktop,194.131.171.51,Verified,1096,0,3,90.3,0.2005,0.4561,Medium,Geo Anomaly,1,1,0,1,1,0,0,0,Not Required,15.53,0,None
TXND1A3254C4CFC,2023-11-07 21:51:29,ACC781453,CUST18392,Kotak Mahindra,POS,Refund,1795973.88,Real Estate,UK,Hyderabad,Tablet,119.27.117.146,Expired,1,1,11,7744.1,0.888,0.958,Critical,Device Mismatch; Round Amount,2,1,1,1,0,1,0,1,Under Review,40.82,1,Wire Fraud
TXN85C8E511B00A,2023-05-01 15:54:04,ACC724834,CUST17716,Yes Bank,Net Banking,Debit,4776.87,Online Gaming,Mumbai,UK,Mobile,243.140.0.78,Pending,1592,0,1,10.7,0.0969,0.102,Low,None,0,0,0,1,1,0,0,0,Not Required,53.67,0,None
TXN89D900ED0375,2023-02-04 18:55:43,ACC271339,CUST84668,HDFC Bank,POS,Debit,743690.21,Unknown Vendor,Hyderabad,Ahmedabad,Desktop,31.15.243.45,Verified,24,1,7,11105.8,0.6613,0.7161,High,Structuring; Velocity Check; New Beneficiary,3,1,1,0,1,1,0,1,Under Review,13.43,1,Insider Fraud
TXN383466A3AA7E,2023-04-08 21:11:31,ACC876646,CUST42271,HDFC Bank,POS,Refund,107858.74,Travel,Chennai,USA,Tablet,7.139.96.61,Pending,3349,0,1,174.7,0.3759,0.2072,Low,None,0,0,0,1,1,0,0,0,Not Required,57.23,0,None
TXN74D9AA4CA2FA,2024-07-24 13:49:49,ACC731262,CUST75909,IndusInd Bank,RTGS,Withdrawal,24667.82,Entertainment,Dubai,Hong Kong,Tablet,186.74.164.189,Verified,1697,0,5,80.4,0.2104,0.1694,Low,None,0,0,0,1,0,0,0,0,Not Required,11.48,0,None
TXN35DBF9FEB18B,2024-11-01 15:21:54,ACC864544,CUST17100,SBI,Net Banking,Payment,132727.37,Travel,Pune,Hong Kong,Tablet,166.238.230.193,Expired,3559,0,1,68.7,0.4132,0.4426,Medium,None,0,0,0,1,0,0,0,0,Not Required,43.51,0,None
TXNA30AA7E817B7,2023-11-16 17:15:24,ACC883300,CUST79163,Yes Bank,NEFT,Debit,62904.51,Online Gaming,Delhi,Jaipur,POS Terminal,11.53.2.66,Expired,2752,0,2,136.8,0.3545,0.2303,Low,None,0,0,0,1,0,0,0,0,Not Required,52.96,0,None
TXND200116ADBF4,2025-10-17 10:42:17,ACC765822,CUST44760,PNB,NEFT,Credit,52735.04,Jewellery,Kolkata,Singapore,Mobile,58.232.79.214,Verified,2963,0,5,160.0,0.2228,0.4138,Medium,None,0,0,0,1,0,0,0,0,Not Required,18.17,0,None
TXN4FA893A3BF3D,2025-09-18 11:37:59,ACC988662,CUST96752,PNB,Net Banking,Credit,2531.38,Groceries,Hyderabad,Delhi,Desktop,48.36.34.65,Pending,517,0,4,2.1,0.2689,0.1876,Low,Round Amount,1,1,0,1,0,0,0,0,Not Required,15.8,0,None
TXNDA7C44609ED8,2025-08-13 01:31:25,ACC133659,CUST18907,PNB,UPI,Refund,146554.32,Utilities,Ahmedabad,Pune,Tablet,8.130.242.221,Pending,3113,0,4,137.7,0.2791,0.211,Low,None,0,0,0,1,1,0,0,0,Not Required,71.62,0,None
TXN7448B8B957DA,2025-01-07 16:30:12,ACC430776,CUST84364,PNB,POS,Payment,641701.13,Electronics,UK,Singapore,Unknown,237.48.232.98,Expired,16,1,18,1876.8,0.8735,0.9274,Critical,Multiple Failures; New Beneficiary; Large Transaction,3,1,1,1,1,1,1,1,Under Review,0.62,1,Account Takeover
TXN043034A66D4C,2023-03-17 16:13:20,ACC581141,CUST84668,SBI,POS,Payment,104762.66,Electronics,Ahmedabad,Bangalore,ATM Terminal,76.83.20.75,Expired,1387,0,2,193.7,0.0346,0.2473,Low,Geo Anomaly,1,1,0,1,0,0,0,0,Not Required,1.4,0,None
TXNB55B93CB0E92,2023-10-11 18:43:19,ACC876646,CUST84847,Yes Bank,ATM,Transfer,102486.67,Online Gaming,UK,Ahmedabad,Desktop,183.227.59.26,Verified,600,0,5,112.6,0.1971,0.1777,Low,None,0,0,0,1,1,0,0,0,Not Required,2.46,0,None
TXND7C51CEDCA41,2025-01-05 19:15:01,ACC781453,CUST65296,Yes Bank,UPI,Transfer,83636.51,Retail,Kolkata,Delhi,Mobile,23.134.183.122,Pending,2107,0,2,24.2,0.0729,0.2653,Low,None,0,0,0,1,0,0,0,0,Not Required,32.67,0,None
TXNB85F6EF8BA23,2025-10-16 11:14:48,ACC133659,CUST57576,SBI,Mobile Banking,Payment,17465.89,Retail,Mumbai,Chennai,Desktop,38.153.68.192,Pending,75,0,5,157.6,0.0507,0.3263,Medium,Velocity Check,1,1,0,1,0,0,0,0,Not Required,22.54,0,None
TXN7DC7BA0B4248,2023-11-28 18:07:59,ACC230889,CUST31798,PNB,ATM,Refund,71793.49,Utilities,Chennai,Delhi,Desktop,100.36.74.171,Verified,3543,0,1,95.5,0.4454,0.0512,Low,None,0,0,0,1,0,0,0,0,Not Required,18.54,0,None
TXNCE10B5C8579B,2024-02-12 17:31:59,ACC472528,CUST40161,SBI,NEFT,Debit,64837.47,Foreign Exchange,UK,Pune,ATM Terminal,8.98.191.101,Pending,2513,0,2,95.9,0.4272,0.2391,Low,None,0,0,0,1,1,0,0,0,Not Required,46.87,0,None
TXN235CF256E35B,2025-02-11 06:28:46,ACC787277,CUST73624,IndusInd Bank,Net Banking,Withdrawal,4734.01,Jewellery,Delhi,Jaipur,Mobile,181.74.20.95,Verified,1640,0,3,60.7,0.2409,0.1806,Low,New Beneficiary,1,1,0,1,0,0,0,0,Not Required,61.73,0,None
TXN8905B2C130E7,2025-07-04 20:25:51,ACC779514,CUST86503,Yes Bank,IMPS,Refund,89941.35,Jewellery,USA,Lucknow,Desktop,121.172.46.178,Pending,1432,0,3,125.8,0.4204,0.3961,Medium,None,0,0,0,1,0,0,0,0,Not Required,23.23,0,None
TXN4868D8D65CBA,2024-06-25 09:30:51,ACC665158,CUST69177,IndusInd Bank,POS,Credit,50316.27,Online Gaming,Dubai,Kolkata,Tablet,68.217.96.197,Expired,3253,0,3,38.0,0.3087,0.3264,Medium,None,0,0,0,1,0,0,0,0,Not Required,15.52,0,None
TXNBBF72CC58136,2024-03-28 18:27:28,ACC263032,CUST96474,PNB,ATM,Credit,118512.76,Jewellery,UK,Pune,Desktop,228.254.191.63,Pending,2013,0,4,107.5,0.0659,0.3006,Medium,AML Flag,1,1,0,1,0,0,0,0,Not Required,9.83,0,None
TXNAE2D19814C42,2023-04-14 09:01:47,ACC738720,CUST91959,Yes Bank,ATM,Transfer,74308.84,Unknown Vendor,Hong Kong,Jaipur,POS Terminal,211.141.215.51,Verified,238,0,5,21.6,0.1967,0.1747,Low,New Beneficiary,1,1,0,1,0,0,0,0,Not Required,13.86,0,None
TXND1EFF6B88B8B,2023-04-20 04:13:39,ACC191161,CUST79514,Axis Bank,POS,Debit,80329.87,Entertainment,Bangalore,USA,Mobile,237.216.104.11,Expired,275,0,1,67.5,0.281,0.1792,Low,None,0,0,0,1,1,0,0,0,Not Required,18.09,0,None
TXNAEA8615F4320,2025-05-08 11:00:36,ACC883300,CUST19287,Axis Bank,Wire Transfer,Credit,3540.81,Fuel,Lucknow,Pune,Desktop,44.196.104.139,Expired,101,0,1,114.2,0.2764,0.4889,Medium,None,0,1,0,1,1,0,0,0,Not Required,9.84,0,None
TXN7539196DE1BF,2024-12-14 19:38:53,ACC377370,CUST19305,PNB,Mobile Banking,Credit,33129.21,Unknown Vendor,Delhi,Mumbai,Desktop,172.157.222.149,Expired,3509,0,2,46.4,0.3813,0.2157,Low,New Beneficiary,1,1,0,1,1,0,0,0,Not Required,32.42,0,None
TXN1BE7A6644AC9,2023-02-05 18:29:36,ACC857168,CUST17944,PNB,IMPS,Transfer,132282.76,Restaurants,Ahmedabad,Kolkata,POS Terminal,88.164.10.128,Expired,2551,0,5,41.1,0.065,0.0733,Low,New Beneficiary,1,1,0,1,1,0,0,0,Not Required,12.96,0,None
TXN912DA40FE588,2024-09-21 07:18:28,ACC183667,CUST63883,IndusInd Bank,POS,Credit,43672.75,Crypto Exchange,Chennai,Kolkata,POS Terminal,225.240.12.176,Expired,1029,0,4,142.6,0.0098,0.2658,Low,None,0,0,0,1,0,0,0,0,Not Required,28.05,0,None
TXNB06FB3F1DB86,2023-05-19 23:20:39,ACC817870,CUST34050,SBI,NEFT,Transfer,34360.67,Healthcare,Pune,Hong Kong,Tablet,123.80.86.57,Expired,2671,0,1,195.8,0.1641,0.3871,Medium,None,0,0,0,1,0,0,0,0,Not Required,51.2,0,None
TXN3D35CC7FCD81,2023-03-19 18:33:40,ACC220116,CUST34890,Axis Bank,POS,Debit,9452.65,Entertainment,Hyderabad,Bangalore,ATM Terminal,72.95.117.105,Expired,3,1,6,8802.8,0.9132,0.9187,Critical,AML Flag,1,1,1,0,1,1,1,1,Filed,0.55,1,Identity Theft
TXNFAE999F71F39,2023-06-07 16:34:42,ACC329258,CUST57576,HDFC Bank,POS,Credit,18708.18,Entertainment,Ahmedabad,Jaipur,Tablet,186.91.78.137,Verified,1036,0,3,171.1,0.3449,0.2407,Low,None,0,0,0,1,0,0,0,0,Not Required,36.56,0,None
TXNEC181C189001,2024-12-29 16:04:52,ACC456778,CUST88504,Kotak Mahindra,Mobile Banking,Credit,129267.07,Restaurants,UK,Pune,POS Terminal,201.142.236.63,Pending,747,0,2,32.4,0.2727,0.0382,Low,None,0,0,0,1,1,0,0,0,Not Required,10.65,0,None
TXN9A7B5C580346,2024-09-05 15:17:53,ACC520651,CUST20745,Yes Bank,IMPS,Payment,60644.38,Crypto Exchange,Jaipur,Ahmedabad,Unknown,242.181.207.193,Verified,2174,0,5,171.6,0.0568,0.0557,Low,Device Mismatch,1,1,0,1,0,0,0,0,Not Required,43.59,0,None
TXNBB3E77B7B240,2024-10-02 15:52:16,ACC671412,CUST79615,PNB,NEFT,Withdrawal,56106.15,Travel,Pune,Ahmedabad,Desktop,193.8.110.112,Verified,1872,0,3,79.3,0.064,0.4072,Medium,None,0,0,0,1,1,0,0,0,Not Required,18.96,0,None
TXNAD1721629715,2023-11-14 23:29:11,ACC158655,CUST94696,IndusInd Bank,RTGS,Credit,143946.79,Retail,Chennai,Bangalore,Unknown,237.51.151.96,Verified,1465,0,4,15.6,0.1323,0.4331,Medium,Night Transaction,1,1,0,1,1,0,0,0,Not Required,3.88,0,None
TXNA69DD6E5FBDC,2024-04-27 02:22:47,ACC498591,CUST25860,ICICI Bank,IMPS,Credit,462690.25,Groceries,Singapore,Jaipur,Tablet,16.12.111.162,Expired,13,1,6,12117.7,0.8342,0.99,Critical,Round Amount; AML Flag; Structuring; Device Mismatch,4,1,1,0,1,1,0,1,Pending,52.74,1,Wire Fraud
TXNA0C172657EB1,2024-05-27 20:57:39,ACC267414,CUST22899,SBI,RTGS,Refund,95317.18,Crypto Exchange,Bangalore,Bangalore,Desktop,24.196.141.101,Verified,201,0,3,2.4,0.0598,0.1999,Low,None,0,0,0,1,0,0,0,0,Not Required,30.65,0,None
TXN05FB6C452166,2023-11-24 04:19:59,ACC375504,CUST18834,Kotak Mahindra,UPI,Debit,128840.21,Fuel,Hyderabad,Singapore,ATM Terminal,202.33.112.120,Verified,2785,0,1,133.9,0.3653,0.2274,Low,Geo Anomaly,1,1,0,1,0,0,0,0,Not Required,61.39,0,None
TXNCECE58E4376A,2025-09-08 00:56:26,ACC246413,CUST22363,Kotak Mahindra,Wire Transfer,Payment,100196.0,Fuel,UK,Singapore,POS Terminal,134.142.125.58,Verified,1807,0,3,188.0,0.1353,0.5483,Medium,Structuring,1,1,0,1,1,0,0,0,Not Required,4.64,0,None
TXN12BDC416C0BA,2023-08-18 20:47:41,ACC678856,CUST79822,ICICI Bank,IMPS,Credit,117543.12,Online Gaming,Hong Kong,Chennai,ATM Terminal,232.78.50.179,Expired,2101,0,4,83.9,0.149,0.0749,Low,Night Transaction,1,1,0,1,0,0,0,0,Not Required,45.24,0,None
TXN06FB3BE31DA0,2024-09-22 13:58:11,ACC719176,CUST42742,Yes Bank,NEFT,Credit,71028.8,Retail,Mumbai,Pune,Tablet,31.157.120.125,Pending,1653,0,4,86.0,0.1058,0.1246,Low,None,0,0,0,1,0,0,0,0,Not Required,24.86,0,None
TXN56972B32195F,2023-05-08 12:43:06,ACC629903,CUST73699,ICICI Bank,Net Banking,Refund,22591.93,Groceries,Kolkata,Ahmedabad,Mobile,240.77.26.1,Pending,757,0,2,58.3,0.3796,0.3119,Medium,None,0,0,0,1,0,0,0,0,Not Required,48.29,0,None
TXN28BA0B028678,2023-06-05 07:12:02,ACC403445,CUST22363,HDFC Bank,UPI,Payment,1305854.02,Electronics,UK,Hong Kong,Desktop,203.87.200.211,Rejected,19,1,14,2509.9,0.7849,0.99,Critical,AML Flag,1,1,1,1,0,1,1,1,Filed,1.41,1,Identity Theft
TXNDD6C4062FE9D,2023-09-10 21:52:00,ACC575435,CUST87924,ICICI Bank,RTGS,Withdrawal,142760.52,Healthcare,Hyderabad,Hyderabad,Unknown,181.205.214.207,Verified,3283,0,2,48.1,0.0669,0.1067,Low,Round Amount,1,1,0,1,0,0,0,0,Not Required,5.17,0,None
TXNF76421D4FC72,2023-08-20 23:18:26,ACC817870,CUST82063,Yes Bank,Net Banking,Transfer,9687.04,Foreign Exchange,Lucknow,Chennai,Unknown,124.222.209.32,Expired,889,0,10,6166.5,0.738,0.6296,High,Round Amount,1,1,1,0,1,1,0,1,Under Review,56.64,1,Phishing
TXNDF92EDAA2FE2,2025-10-19 19:06:38,ACC205907,CUST34050,SBI,Wire Transfer,Payment,105008.3,Online Gaming,Mumbai,UK,Desktop,245.128.212.24,Pending,3616,0,1,176.8,0.108,0.3497,Medium,Device Mismatch,1,1,0,1,0,0,0,0,Not Required,65.42,0,None
TXND8D4CBE2ADD8,2025-09-08 01:26:30,ACC287330,CUST93748,HDFC Bank,Wire Transfer,Refund,120051.27,Healthcare,Pune,Pune,Mobile,27.247.103.55,Verified,1391,0,4,177.9,0.4471,0.3934,Medium,Multiple Failures,1,1,0,1,0,0,0,0,Not Required,31.88,0,None
TXNB5F7DF4E1866,2025-04-29 22:13:50,ACC772097,CUST86569,Kotak Mahindra,POS,Payment,68519.81,Foreign Exchange,Hyderabad,Pune,Mobile,105.32.242.213,Pending,1928,0,3,167.0,0.1003,0.1338,Low,None,0,0,0,1,0,0,0,0,Not Required,58.99,0,None
TXNAECED8942F0F,2023-12-23 01:58:21,ACC216739,CUST47388,HDFC Bank,UPI,Credit,67442.56,Online Gaming,Kolkata,Mumbai,ATM Terminal,13.38.140.138,Expired,1737,0,5,173.7,0.3297,0.3897,Medium,None,0,0,0,1,0,0,0,0,Not Required,55.59,0,None
TXNDFDC34399218,2025-04-09 16:19:07,ACC549245,CUST12757,Kotak Mahindra,IMPS,Transfer,17469.16,Foreign Exchange,Chennai,Hong Kong,ATM Terminal,144.168.90.140,Verified,88,0,3,129.4,0.426,0.0489,Low,Geo Anomaly,1,1,0,1,0,0,0,0,Not Required,67.11,0,None
TXN83FDE040154D,2024-02-04 09:06:09,ACC172933,CUST15209,ICICI Bank,NEFT,Credit,64024.76,Unknown Vendor,Singapore,Bangalore,Tablet,25.147.158.139,Expired,2647,0,1,196.6,0.3929,0.3868,Medium,None,0,0,0,1,0,0,0,0,Not Required,68.7,0,None
TXN91EF67F9EFDF,2023-10-06 00:30:10,ACC376183,CUST77391,Kotak Mahindra,Net Banking,Withdrawal,18303.71,Healthcare,USA,UK,POS Terminal,120.62.246.172,Expired,1169,0,3,157.8,0.159,0.2268,Low,None,0,0,0,1,0,0,0,0,Not Required,39.72,0,None
TXND4306F5A2197,2023-04-09 12:57:10,ACC149405,CUST84364,IndusInd Bank,Mobile Banking,Credit,24134.94,Healthcare,UK,Singapore,POS Terminal,50.245.179.8,Verified,3525,0,1,161.5,0.3491,0.2131,Low,Night Transaction,1,1,0,1,0,0,0,0,Not Required,14.5,0,None
TXN4CF4FCAC6548,2023-04-14 22:14:01,ACC103402,CUST78522,PNB,ATM,Refund,136941.13,Unknown Vendor,Ahmedabad,Jaipur,ATM Terminal,100.164.188.51,Verified,179,0,1,114.2,0.0077,0.3258,Medium,Large Transaction,1,1,0,1,0,0,0,0,Not Required,47.06,0,None
TXN4579D1C5C167,2024-12-20 23:50:04,ACC216739,CUST41850,PNB,Net Banking,Credit,14487.01,Online Gaming,Jaipur,Jaipur,Mobile,152.69.242.127,Expired,2289,0,5,162.2,0.3538,0.3544,Medium,Geo Anomaly,1,1,0,1,0,0,0,0,Not Required,23.16,0,None
TXN67F89D6E31A6,2024-04-11 08:27:28,ACC781453,CUST74042,ICICI Bank,Mobile Banking,Refund,122372.43,Travel,Bangalore,Hyderabad,Tablet,218.210.38.250,Expired,1520,0,4,61.7,0.1349,0.0298,Low,None,0,0,0,1,0,0,0,0,Not Required,24.27,0,None
TXN801F7C087A83,2025-07-20 08:41:33,ACC623481,CUST79615,Kotak Mahindra,Net Banking,Transfer,14364.07,Electronics,Hyderabad,USA,Tablet,82.63.93.148,Verified,2414,0,2,9.8,0.1402,0.3471,Medium,None,0,0,0,1,0,0,0,0,Not Required,58.62,0,None
TXN3D437EA47E2E,2023-06-06 00:30:53,ACC503457,CUST27342,Kotak Mahindra,NEFT,Debit,137833.86,Travel,Kolkata,Delhi,Unknown,86.137.26.36,Verified,416,0,1,178.3,0.0191,0.4081,Medium,None,0,0,0,1,1,0,0,0,Not Required,39.48,0,None
TXN56A1BF257069,2023-05-08 09:30:45,ACC688637,CUST17716,Axis Bank,Wire Transfer,Credit,97308.01,Fuel,Lucknow,Singapore,Mobile,162.8.240.56,Verified,723,0,4,1.1,0.2353,0.1875,Low,None,0,0,0,1,0,0,0,0,Not Required,35.98,0,None
TXN1CB21191F0C0,2025-11-01 23:10:25,ACC460663,CUST17455,HDFC Bank,NEFT,Credit,198754.14,Online Gaming,Kolkata,Lucknow,ATM Terminal,234.147.137.64,Verified,1074,0,11,11328.4,0.8765,0.9006,Critical,Velocity Check; Geo Anomaly; Night Transaction; Structuring,4,1,1,0,0,1,0,1,Filed,71.87,1,Shell Account
TXNDCC7C3E55F69,2023-07-26 13:11:06,ACC112038,CUST42591,PNB,ATM,Transfer,86228.75,Electronics,Dubai,Chennai,Unknown,29.7.211.28,Verified,875,0,2,144.9,0.3535,0.4136,Medium,Device Mismatch,1,1,0,1,0,0,0,0,Not Required,70.38,0,None
